day,goal_away,goal_home,id,leagu_name,month,parent_url,player,results_away,results_home,round,team_away,team_home,time,url,year
22日,None,66分深堀隼平,1,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,0,1,１回戦,スプレッド・イーグルFC函館,名古屋グランパスU15,66分,http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m1.html,2013
22日,6分小林拓真27分中間俊亘,28分安井拓也80分安井拓也,2,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,2,2,１回戦,サンフレッチェ広島F.Cジュニアユース,ヴィッセル神戸Ｕ－１５,"28分,80分,6分,27分",http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m2.html,2013
22日,23分城和隼颯71分太田泰河,None,3,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,2,0,１回戦,柏レイソルU-15,FCバイエルン ツネイシ,"23分,71分",http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m3.html,2013
22日,38分加藤稜賀42分佐藤啓太52分吉川樹55分渡辺賢太,31分山下璃久,4,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,4,1,１回戦,福島ユナイテッドFC U-15,ブレイズ熊本,"31分,38分,42分,52分,55分",http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m4.html,2013
22日,None,8分渡辺陽12分浅賀祐太30分萩原大智,5,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,0,3,１回戦,ソレッソ熊本,浦和レッドダイヤモンズジュニアユース,"8分,12分,30分",http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m5.html,2013
22日,4分松岡大智14分西晃佑19分松岡大智36分松岡大智43分棚田将光53分青島章人55分松岡大智,None,6,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,7,0,１回戦,カターレ富山U-15,アンフィニMAKI. FC,"4分,14分,19分,36分,43分,53分,55分",http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m6.html,2013
22日,None,26分堂安律,7,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,0,1,１回戦,横浜F・マリノスジュニアユース,ガンバ大阪ジュニアユース,26分,http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m7.html,2013
22日,31分渡辺力樹53分君島克佳65分河原地亮太,None,8,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,3,0,１回戦,横浜F・マリノスジュニアユース追浜,清水エスパルスジュニアユース,"31分,53分,65分",http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m8.html,2013
22日,11分窪田翔32分松永周丸80+1分永田周也,71分平形武丸,11,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,3,1,１回戦,SQUARE富山 U-15,サガン鳥栖U-15唐津,"71分,11分,32分,80+1分",http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m11.html,2013
22日,28分岸田英寿42分加藤優弥64分真瀬拓海80分河内祥大,34分欅田卓也,12,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,4,1,１回戦,JSC　CHIBA,徳島ヴォルティスジュニアユース,"34分,28分,42分,64分,80分",http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m12.html,2013
22日,20分林部晃己,47分黒田凱63分三国スティビアエブス66分高橋壱晟76分黒田凱,13,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,1,4,１回戦,セレッソ大阪U-15,青森山田中学校,"47分,63分,66分,76分,20分",http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m13.html,2013
22日,37分赤尾翼59分住吉良太80+1分平山駿,None,14,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,3,0,１回戦,三菱養和SC巣鴨ジュニアユース,愛媛FCジュニアユース,"37分,59分,80+1分",http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m14.html,2013
22日,None,65分大竹海斗,15,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,0,1,１回戦,東京ヴェルディジュニアユース,アルビレックス新潟ジュニアユース,65分,http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m15.html,2013
22日,30分山田裕也59分今井悠樹,None,16,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,2,0,１回戦,神戸FCジュニアユース,ジュビロ磐田U-15,"30分,59分",http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m16.html,2013
23日,24分升岡栄喜80分安井拓也,33分原田拓季40分田中洸太朗48分杉本崇太朗57分深堀隼平78分杉浦文哉,17,高円宮杯第25回全日本ユース(U-15)サッカー選手権大会,12月,,,2,5,２回戦,ヴィッセル神戸Ｕ－１５,名古屋グランパスU15,"33分,40分,48分,57分,78分,24分,80分",http://www.jfa.or.jp/match/matches/2013/1228takamado_u15/match_page/m17.html,2013
