day,goal_away,goal_home,id,leagu_name,month,parent_url,player,results_away,results_home,round,team_away,team_home,time,url,year
04日,,"27分 前　貴之 
										46分 中原　彰吾 
										66分 鈴木　貴大 
										87分 永井　晃輔 
										90+2分 中川　雄貴",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,0,5,第4節16,尚志高校,コンサドーレ札幌U-18,"27分,46分,66分,87分,90+2分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m16.html,2011
17日,"23分 黒木 周 
										56分 清水　貴明 
										86分 黒木 周",48分 皿良　優介,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,08月,,,3,1,第3節15,三菱養和SCユース,尚志高校,"48分,23分,56分,86分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m15.html,2011
04日,"25分 鎌田　大輔 
										55分 鈴木　貫太","3分 差波　優人 
										7分 差波　優人 
										66分 舛沢　樹",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,2,3,第4節17,静岡学園高校,青森山田高校,"3分,7分,66分,25分,55分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m17.html,2011
04日,,74分 舘野　俊祐,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,0,1,第4節20,FC東京U-18,東京ヴェルディユース,74分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m20.html,2011
04日,38分 水谷　和磨,"12分 木村　陸人 
										52分 木村　陸人 
										69分 北出　雄星 
										90分 北出　雄星",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,1,4,第4節19,清水エスパルスユース,三菱養和SCユース,"12分,52分,69分,90分,38分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m19.html,2011
04日,"2分 矢島　慎也 
										58分 野崎　雅也",38分 田上　大地,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,2,1,第4節18,浦和レッズユース,流通経済大学付属柏高校,"38分,2分,58分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m18.html,2011
08日,None,None,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,0,0,第5節22,流通経済大学付属柏高校,FC東京U-18,,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m22.html,2011
07日,51分 鈴木　貴大,35分 木村　陸人,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,1,1,第5節21,コンサドーレ札幌U-18,三菱養和SCユース,"35分,51分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m21.html,2011
08日,83分 舘野　俊祐,35分 加賀美　翔,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,1,1,第5節24,東京ヴェルディユース,清水エスパルスユース,"35分,83分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m24.html,2011
08日,12分 鎌田　大輔,"9分 矢島　慎也 
										27分 鈴木　悠太 
										36分 繁田　秀斗 
										51分 高田　拓弥",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,1,4,第5節23,静岡学園高校,浦和レッズユース,"9分,27分,36分,51分,12分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m23.html,2011
15日,,"13分 髙橋　晃司 
										25分 髙橋　晃司 
										45+1分 石井　大樹 
										74分 石井　大樹",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,0,4,第6節26,三菱養和SCユース,青森山田高校,"13分,25分,45+1分,74分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m26.html,2011
08日,49分 山岸　祐也,15分 林　雄紀,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,1,1,第5節25,尚志高校,青森山田高校,"15分,49分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m25.html,2011
15日,51分 村松　知稀,85分 望月　瞬,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,1,1,第6節28,FC東京U-18,静岡学園高校,"85分,51分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m28.html,2011
15日,"67分 中島　翔哉 
										86分 杉本　竜士 
										89分 高橋　愛斗",80分 山崎　チャルノ,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,3,1,第6節27,東京ヴェルディユース,流通経済大学付属柏高校,"80分,67分,86分,89分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m27.html,2011
15日,88分 柏瀬　暁,41分 榊　翔太,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,1,1,第6節30,清水エスパルスユース,コンサドーレ札幌U-18,"41分,88分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m30.html,2011
15日,,"33分 堀田　稜 
										37分 矢島　慎也 
										40分 繁田　秀斗 
										53分 高田　拓弥 
										56分 高田　拓弥",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,05月,,,0,5,第6節29,尚志高校,浦和レッズユース,"33分,37分,40分,53分,56分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m29.html,2011
03日,56分 加賀美　翔,"60分 児玉　夏樹 
										82分 呉屋　大翔 
										90+2分 宮本 拓弥",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,1,3,第7節33,清水エスパルスユース,流通経済大学付属柏高校,"60分,82分,90+2分,56分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m33.html,2011
03日,,"27分 奈良　竜樹 
										46分 榊　翔太",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,0,2,第7節32,青森山田高校,コンサドーレ札幌U-18,"27分,46分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m32.html,2011
03日,60分 峰島　直弥,64分 福森　健太,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,1,1,第7節31,尚志高校,FC東京U-18,"64分,60分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m31.html,2011
03日,57分 伊東　幸敏,45+2分 南　秀仁,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,1,1,第7節34,静岡学園高校,東京ヴェルディユース,"45+2分,57分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m34.html,2011
10日,"41分 伊東　直樹 
										73分 柏瀬　暁","6分 石井　大樹 
										90分 差波　優人",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,2,2,第8節37,清水エスパルスユース,青森山田高校,"6分,90分,41分,73分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m37.html,2011
03日,,68分 川上　亮祐,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,0,1,第7節35,浦和レッズユース,三菱養和SCユース,68分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m35.html,2011
09日,42分 呉屋　大翔,45+2分 山本　真也,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,1,1,第8節36,流通経済大学付属柏高校,静岡学園高校,"45+2分,42分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m36.html,2011
10日,None,None,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,0,0,第8節38,三菱養和SCユース,FC東京U-18,,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m38.html,2011
10日,8分 高田　拓弥,"10分 榊　翔太 
										16分 荒野　拓馬 
										81分 下田　康太",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,1,3,第8節39,浦和レッズユース,コンサドーレ札幌U-18,"10分,16分,81分,8分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m39.html,2011
10日,"17分 杉本　竜士 
										30分 杉本　竜士 
										45+1分 南　秀仁 
										66分 高木　大輔 
										77分 南　秀仁",52分 皿良　優介,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,5,1,第8節40,東京ヴェルディユース,尚志高校,"52分,17分,30分,45+1分,66分,77分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m40.html,2011
16日,90+1分 矢島　慎也,"9分 差波　優人 
										14分 石田　柊冴 
										65分 差波　優人",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,1,3,第9節41,浦和レッズユース,青森山田高校,"9分,14分,65分,90+1分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m41.html,2011
16日,46分 呉屋　大翔,"16分 山岸　祐也 
										27分 皿良　優介 
										41分 大貫　峻士 
										60分 木村　篤弥 
										65分 金田　一樹",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,1,5,第9節42,流通経済大学付属柏高校,尚志高校,"16分,27分,41分,60分,65分,46分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m42.html,2011
16日,None,None,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,0,0,第9節43,静岡学園高校,清水エスパルスユース,,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m43.html,2011
16日,"17分 舘野　俊祐 
										41分 杉本　竜士 
										53分 南　秀仁 
										84分 オウンゴール",,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,4,0,第9節45,東京ヴェルディユース,三菱養和SCユース,"17分,41分,53分,84分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m45.html,2011
16日,70分 谷　俊勲,"55分 榊　翔太 
										58分 榊　翔太 
										76分 鈴木　貴大",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,07月,,,1,3,第9節44,FC東京U-18,コンサドーレ札幌U-18,"55分,58分,76分,70分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m44.html,2011
04日,"6分 天野 将平 
										51分 山口　泰志 
										80分 岩木　慎也",66分 室屋　成,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,3,1,第10節46,FC東京U-18,青森山田高校,"66分,6分,51分,80分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m46.html,2011
04日,"20分 深瀬 健也 
										28分 深瀬 健也 
										32分 渡辺　隼 
										69分 柴田 則幸 
										89分 柴田 則幸",,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,5,0,第10節47,静岡学園高校,尚志高校,"20分,28分,32分,69分,89分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m47.html,2011
04日,"38分 高木　大輔 
										75分 高木　大輔 
										90+4分 高木　大輔","16分 鈴木　貴大 
										45分 奈良　竜樹 
										89分 堀米　悠斗",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,3,3,第10節48,東京ヴェルディユース,コンサドーレ札幌U-18,"16分,45分,89分,38分,75分,90+4分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m48.html,2011
04日,79分 中村 駿介,"64分 加賀美　翔 
										66分 石毛　秀樹",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,1,2,第10節49,浦和レッズユース,清水エスパルスユース,"64分,66分,79分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m49.html,2011
04日,"17分 有賀 雅刀 
										38分 田上　大地",,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,2,0,第10節50,流通経済大学付属柏高校,三菱養和SCユース,"17分,38分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m50.html,2011
11日,85分 杉本　竜士,"22分 林　雄紀 
										61分 髙橋　晃司 
										82分 差波　優人",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,1,3,第11節51,東京ヴェルディユース,青森山田高校,"22分,61分,82分,85分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m51.html,2011
11日,"26分 影山 貴紀 
										29分 影山 貴紀 
										44分 犬飼　智也","3分 篠崎 幸樹 
										23分 金田　一樹 
										38分 大貫　峻士 
										78分 皿良　優介",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,3,4,第11節52,清水エスパルスユース,尚志高校,"3分,23分,38分,78分,26分,29分,44分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m52.html,2011
11日,71分 榊　翔太,4分 田上　大地,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,1,1,第11節53,コンサドーレ札幌U-18,流通経済大学付属柏高校,"4分,71分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m53.html,2011
11日,"15分 川上　亮祐 
										83分 川上　亮祐","88分 木本　恭生 
										90+1分 秋山　一輝",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,2,2,第11節54,三菱養和SCユース,静岡学園高校,"88分,90+1分,15分,83分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m54.html,2011
11日,,80分 矢島　慎也,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,0,1,第11節55,FC東京U-18,浦和レッズユース,80分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m55.html,2011
18日,"41分 木本　恭生 
										61分 山本　真也",77分 下田　康太,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,2,1,第12節56,静岡学園高校,コンサドーレ札幌U-18,"77分,41分,61分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m56.html,2011
18日,"22分 石毛　秀樹 
										45+1分 石毛　秀樹 
										57分 柏瀬　暁","8分 二瓶　翼 
										32分 石原　良将 
										89分 石原　良将",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,3,3,第12節58,清水エスパルスユース,FC東京U-18,"8分,32分,89分,22分,45+1分,57分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m58.html,2011
18日,20分 髙橋　晃司,"50分 田上　大地 
										58分 中村　慶太 
										71分 中村　慶太 
										77分 中村　慶太",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,1,4,第12節57,青森山田高校,流通経済大学付属柏高校,"50分,58分,71分,77分,20分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m57.html,2011
19日,"25分 後藤　拓也 
										34分 後藤　拓也 
										45分 金田　一樹 
										71分 山岸　祐也","36分 オウンゴール 
										50分 黒木 周",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,4,2,第12節60,尚志高校,三菱養和SCユース,"36分,50分,25分,34分,45分,71分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m60.html,2011
18日,"11分 矢島　慎也 
										59分 矢島　慎也 
										82分 関根 貴大 
										90+2分 鈴木　悠太","77分 南　秀仁 
										79分 中島　翔哉",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,4,2,第12節59,浦和レッズユース,東京ヴェルディユース,"77分,79分,11分,59分,82分,90+2分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m59.html,2011
23日,30分 近藤　勝成,,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,1,0,第13節61,コンサドーレ札幌U-18,尚志高校,30分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m61.html,2011
23日,75分 舘野　俊祐,,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,1,0,第13節62,東京ヴェルディユース,FC東京U-18,75分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m62.html,2011
23日,,"9分 影山 貴紀 
										65分 石毛　秀樹",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,0,2,第13節64,三菱養和SCユース,清水エスパルスユース,"9分,65分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m64.html,2011
23日,"63分 差波　優人 
										68分 蒔苗　耕平",78分 木本　恭生,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,2,1,第13節63,青森山田高校,静岡学園高校,"78分,63分,68分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m63.html,2011
23日,"9分 田上　大地 
										12分 飯島 樹生 
										82分 田上　大地 
										90+4分 田上　大地","24分 鈴木　悠太 
										90分 片　槙吾",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,09月,,,4,2,第13節65,流通経済大学付属柏高校,浦和レッズユース,"24分,90分,9分,12分,82分,90+4分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m65.html,2011
02日,38分 小林　聖弥,"7分 古波津　辰希 
										70分 古波津　辰希 
										76分 田上　大地",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,1,3,第14節66,FC東京U-18,流通経済大学付属柏高校,"7分,70分,76分,38分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m66.html,2011
02日,,29分 神田　夢実,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,0,1,第14節67,三菱養和SCユース,コンサドーレ札幌U-18,29分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m67.html,2011
02日,10分 鈴木　悠太,"61分 秋山　一輝 
										69分 吉田 蒼一朗",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,1,2,第14節69,浦和レッズユース,静岡学園高校,"61分,69分,10分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m69.html,2011
02日,"3分 犬飼　智也 
										10分 柏瀬　暁 
										43分 影山 貴紀 
										62分 影山 貴紀","31分 前田　直輝 
										59分 前田　直輝",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,4,2,第14節68,清水エスパルスユース,東京ヴェルディユース,"31分,59分,3分,10分,43分,62分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m68.html,2011
02日,"54分 差波　優人 
										66分 椎名　政志 
										70分 石田　柊冴",10分 後藤　拓也,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,3,1,第14節70,青森山田高校,尚志高校,"10分,54分,66分,70分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m70.html,2011
09日,"30分 下田　康太 
										40分 近藤　勝成 
										65分 下田　康太","8分 犬飼　智也 
										52分 石毛　秀樹 
										53分 石毛　秀樹 
										62分 伊東　直樹 
										64分 石毛　秀樹",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,3,5,第15節71,コンサドーレ札幌U-18,清水エスパルスユース,"8分,52分,53分,62分,64分,30分,40分,65分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m71.html,2011
09日,,10分 後藤　拓也,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,0,1,第15節72,浦和レッズユース,尚志高校,10分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m72.html,2011
09日,6分 野田 侑成,,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,1,0,第15節73,静岡学園高校,FC東京U-18,6分,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m73.html,2011
09日,"10分 田上　大地 
										26分 オウンゴール","30分 中島　翔哉 
										41分 高橋　愛斗 
										76分 高木　大輔",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,2,3,第15節74,流通経済大学付属柏高校,東京ヴェルディユース,"30分,41分,76分,10分,26分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m74.html,2011
10日,17分 椎名　政志,28分 横田 修平,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,1,1,第15節75,青森山田高校,三菱養和SCユース,"28分,17分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m75.html,2011
16日,"21分 榊　翔太 
										84分 中原　彰吾",,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,2,0,第16節76,コンサドーレ札幌U-18,青森山田高校,"21分,84分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m76.html,2011
16日,"8分 菅谷　大樹 
										40分 中村　優仁 
										52分 古波津　辰希 
										85分 児玉　夏樹","22分 柏瀬　暁 
										47分 犬飼　智也 
										67分 加賀美　翔 
										84分 柏瀬　暁 
										86分 加賀美　翔",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,4,5,第16節77,流通経済大学付属柏高校,清水エスパルスユース,"22分,47分,67分,84分,86分,8分,40分,52分,85分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m77.html,2011
16日,,"56分 矢島　慎也 
										59分 野崎　雅也 
										69分 矢島　慎也",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,0,3,第16節79,三菱養和SCユース,浦和レッズユース,"56分,59分,69分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m79.html,2011
16日,None,None,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,0,0,第16節78,FC東京U-18,尚志高校,,http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m78.html,2011
16日,"36分 杉本　竜士 
										50分 杉本　竜士 
										66分 杉本　竜士",61分 木部　未嵐,,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,10月,,,3,1,第16節80,東京ヴェルディユース,静岡学園高校,"61分,36分,50分,66分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m80.html,2011
04日,,"67分 古波津　辰希 
										84分 中村　慶太",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,12月,,,0,2,第17節82,静岡学園高校,流通経済大学付属柏高校,"67分,84分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m82.html,2011
04日,,"79分 矢島　慎也 
										82分 矢島　慎也",,高円宮杯U=18サッカーリーグ2011 プレミアリーグ 2011.4.9-,12月,,,0,2,第17節84,コンサドーレ札幌U-18,浦和レッズユース,"79分,82分",http://www.jfa.or.jp/match/matches/2011/premier_league/east/match_page/m84.html,2011
