day,goal_away,goal_home,id,leagu_name,month,parent_url,player,results_away,results_home,round,team_away,team_home,time,url,year
30日,60分 青木 亮太 89分 上田 将寛,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,06月,,,2,0,第7節33,流通経済大学付属柏高校,静岡学園高校,"60分,89分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m33.html,2013
07日,,4分 立花 歩夢 28分 青木 亮太 40分 上田 将寛 43分 小泉 慶 48分 青木 亮太 56分 立花 歩夢 75分 六本木 空,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,0,7,第8節36,鹿島アントラーズユース,流通経済大学付属柏高校,"4分,28分,40分,43分,48分,56分,75分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m36.html,2013
30日,15分 木村 陸人,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,06月,,,1,0,第7節35,三菱養和ＳＣユース,コンサドーレ札幌U-18,15分,http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m35.html,2013
30日,66分 有馬 侑希,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,06月,,,1,0,第7節34,桐光学園高校,鹿島アントラーズユース,66分,http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m34.html,2013
07日,33分 北川 航也 37分 北川 航也 85分 西澤 健太 90+4分 西澤 健太,12分 澤井 直人 15分 菅嶋 弘希 56分 澤井 直人,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,4,3,第8節37,清水エスパルスユース,東京ヴェルディユース,"12分,15分,56分,33分,37分,85分,90+4分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m37.html,2013
07日,76分 小川 航基,40分 松木 駿之介 45+1分 辛島 昌幸 70分 山下 優人 79分 橋本 峻弥,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,1,4,第8節38,桐光学園高校,青森山田高校,"40分,45+1分,70分,79分,76分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m38.html,2013
07日,38分 田坂 優貴,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,1,0,第8節40,静岡学園高校,コンサドーレ札幌U-18,38分,http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m40.html,2013
07日,6分 金子 翔太 18分 金子 翔太,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,2,0,第8節39,ＪＦＡアカデミー福島,三菱養和ＳＣユース,"6分,18分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m39.html,2013
20日,15分 前田 拓海 45+2分 金子 翔太 54分 平岡 将豪,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,3,0,第9節41,ＪＦＡアカデミー福島,静岡学園高校,"15分,45+2分,54分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m41.html,2013
20日,,28分 辛島 昌幸 48分 辛島 昌幸,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,0,2,第9節42,東京ヴェルディユース,青森山田高校,"28分,48分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m42.html,2013
