day,goal_away,goal_home,id,leagu_name,month,parent_url,player,results_away,results_home,round,team_away,team_home,time,url,year
27日,"6分 大倉 彪真,8分 大倉 彪真,13分 秋田 幹太,15分 秋田 幹太,28分 峯野 倖,30分 大倉 彪真,35分 大倉 彪真","1分 岡部 遥,17分 岡部 遥,30分 増永 琥士朗,33分 柳本 龍成,34分 増永 琥士朗",62,JFA 第42回全日本U-12サッカー選手権大会,12月,,,7,5,第3節,大山田SSS,明治北SSC,"[['1分'], ['17分'], ['30分'], ['33分'], ['34分'], ['6分'], ['8分'], ['13分'], ['15分'], ['28分'], ['30分'], ['35分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupE/match_page/m62.html,2018
26日,None,"4分 松山 蓮,16分 西田 一蕗,35分 松山 蓮",11,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,3,第1節,エストレージャスFC,修学院FC,"[['4分'], ['16分'], ['35分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupF/match_page/m11.html,2018
26日,"12分 川端 天翔,21分 坂本 陸人",25分 高木 緋彩,12,JFA 第42回全日本U-12サッカー選手権大会,12月,,,2,1,第1節,V・ファーレン長崎,SFC坂出,"[['25分'], ['12分'], ['21分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupF/match_page/m12.html,2018
26日,None,"1分 東出 文太郎,26分 村岡 柊登,31分 葉山 昂平,38分 西田 一蕗",37,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,4,第2節,SFC坂出,修学院FC,"[['1分'], ['26分'], ['31分'], ['38分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupF/match_page/m37.html,2018
26日,"37分 宮崎 航汰,38分 宮崎 航汰,40+1分 山道 明歩",19分 伊藤 太一,38,JFA 第42回全日本U-12サッカー選手権大会,12月,,,3,1,第2節,V・ファーレン長崎,エストレージャスFC,"[['19分'], ['37分'], ['38分'], ['40+1分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupF/match_page/m38.html,2018
27日,None,"16分 村岡 柊登,33分 村岡 柊登",63,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,2,第3節,V・ファーレン長崎,修学院FC,"[['16分'], ['33分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupF/match_page/m63.html,2018
27日,27分 松本 朝陽,32分 伊藤 太一,64,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,1,第3節,SFC坂出,エストレージャスFC,"[['32分'], ['27分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupF/match_page/m64.html,2018
26日,1分 森田 将光,"19分 小島 煌貴,38分 小島 煌貴",13,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,2,第1節,YF奈良テソロ,ファナティコス,"[['19分'], ['38分'], ['1分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupG/match_page/m13.html,2018
26日,None,"7分 皆見 宏樹,31分 湯山 大輔,39分 良知 朱馬",14,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,3,第1節,FCアスルクラロ高知,キューズFC・エスパルス,"[['7分'], ['31分'], ['39分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupG/match_page/m14.html,2018
26日,"12分 湯山 大輔,17分 皆見 宏樹,34分 中山 温樹",None,35,JFA 第42回全日本U-12サッカー選手権大会,12月,,,3,0,第2節,キューズFC・エスパルス,ファナティコス,"[['12分'], ['17分'], ['34分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupG/match_page/m35.html,2018
26日,None,"3分 尹 星俊,10分 森田 将光,15分 オウンゴール,29分 森田 将光,39分 尹 星俊",36,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,5,第2節,FCアスルクラロ高知,YF奈良テソロ,"[['3分'], ['10分'], ['15分'], ['29分'], ['39分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupG/match_page/m36.html,2018
27日,None,"2分 小島 煌貴,4分 小島 煌貴,9分 須田 悠斗,10分 小島 煌貴,12分 小島 煌貴,17分 小島 煌貴,19分 小島 煌貴,22分 西原 源樹,27分 小島 煌貴,30分 小島 煌貴,31分 小島 煌貴,34分 西原 源樹",57,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,12,第3節,FCアスルクラロ高知,ファナティコス,"[['2分'], ['4分'], ['9分'], ['10分'], ['12分'], ['17分'], ['19分'], ['22分'], ['27分'], ['30分'], ['31分'], ['34分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupG/match_page/m57.html,2018
27日,40+2分 湯山 大輔,28分 森田 将光,58,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,1,第3節,キューズFC・エスパルス,YF奈良テソロ,"[['28分'], ['40+2分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupG/match_page/m58.html,2018
26日,"12分 木實 快斗,18分 中村 蒼,24分 山下 景司,25分 宮崎 陽,37分 荒牧 元気",39分 葛西 唯衣,15,JFA 第42回全日本U-12サッカー選手権大会,12月,,,5,1,第1節,ソレッソ熊本,リベロ津軽SC,"[['39分'], ['12分'], ['18分'], ['24分'], ['25分'], ['37分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupH/match_page/m15.html,2018
26日,"24分 井村 知也,25分 北條 隼人,28分 井村 知也,39分 北條 隼人",None,16,JFA 第42回全日本U-12サッカー選手権大会,12月,,,4,0,第1節,SSクリエイト,FCバロン,"[['24分'], ['25分'], ['28分'], ['39分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupH/match_page/m16.html,2018
26日,9分 オウンゴール,"4分 オウンゴール,16分 阿部 慎太朗,21分 中村 鉄生",33,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,3,第2節,FCバロン,リベロ津軽SC,"[['4分'], ['16分'], ['21分'], ['9分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupH/match_page/m33.html,2018
26日,"24分 北條 隼人,28分 吉田 航太朗",4分 中村 蒼,34,JFA 第42回全日本U-12サッカー選手権大会,12月,,,2,1,第2節,SSクリエイト,ソレッソ熊本,"[['4分'], ['24分'], ['28分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupH/match_page/m34.html,2018
27日,"5分 吉田 航太朗,11分 吉田 航太朗,15分 吉田 航太朗,16分 北條 隼人,23分 北條 隼人,28分 北條 隼人,35分 吉田 航太朗",32分 佐藤 公輝,59,JFA 第42回全日本U-12サッカー選手権大会,12月,,,7,1,第3節,SSクリエイト,リベロ津軽SC,"[['32分'], ['5分'], ['11分'], ['15分'], ['16分'], ['23分'], ['28分'], ['35分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupH/match_page/m59.html,2018
27日,None,"19分 中村 蒼,35分 木實 快斗,38分 宮崎 陽",60,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,3,第3節,FCバロン,ソレッソ熊本,"[['19分'], ['35分'], ['38分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupH/match_page/m60.html,2018
26日,None,"7分 寺下 翔和,30分 寺下 翔和,34分 木村 勲平,36分 寺下 翔和",17,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,4,第1節,メジェール岐阜瑞穂FC,旭丘FC,"[['7分'], ['30分'], ['34分'], ['36分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupI/match_page/m17.html,2018
26日,None,28分 黒田 滉稀,18,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,1,第1節,モンテディオ山形庄内,FC斐川,[['28分']],http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupI/match_page/m18.html,2018
26日,None,"22分 寺下 翔和,26分 寺下 翔和,32分 寺下 翔和",47,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,3,第2節,FC斐川,旭丘FC,"[['22分'], ['26分'], ['32分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupI/match_page/m47.html,2018
26日,"3分 神尾 遙人,7分 髙田 祐月","24分 高本 翼,25分 汲田 大貴,27分 間野 俊輔,40分 市川 竜太郎",48,JFA 第42回全日本U-12サッカー選手権大会,12月,,,2,4,第2節,モンテディオ山形庄内,メジェール岐阜瑞穂FC,"[['24分'], ['25分'], ['27分'], ['40分'], ['3分'], ['7分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupI/match_page/m48.html,2018
27日,None,35分 木村 勲平,69,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,1,第3節,モンテディオ山形庄内,旭丘FC,[['35分']],http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupI/match_page/m69.html,2018
27日,28分 池田 芽生,"9分 斗谷 甚太,12分 高本 翼,31分 間野 俊輔",70,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,3,第3節,FC斐川,メジェール岐阜瑞穂FC,"[['9分'], ['12分'], ['31分'], ['28分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupI/match_page/m70.html,2018
26日,"14分 惟住 圭斗,40分 半場 朔人",None,19,JFA 第42回全日本U-12サッカー選手権大会,12月,,,2,0,第1節,東京ヴェルディ,スリーエスFC,"[['14分'], ['40分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupJ/match_page/m19.html,2018
26日,38分 田中 渉翔,37分 曽我部 修羽,20,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,1,第1節,ヴェルディSS岩手,北海道コンサドーレ札幌,"[['37分'], ['38分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupJ/match_page/m20.html,2018
26日,"9分 庄内 航汰,32分 森 詩音",27分 小川 達也,45,JFA 第42回全日本U-12サッカー選手権大会,12月,,,2,1,第2節,北海道コンサドーレ札幌,スリーエスFC,"[['27分'], ['9分'], ['32分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupJ/match_page/m45.html,2018
26日,13分 小山田 蓮,"1分 惟住 圭斗,5分 坂井 倖大,7分 半場 朔人,9分 惟住 圭斗,18分 半場 朔人,24分 半場 朔人,33分 小島 荘司",46,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,7,第2節,ヴェルディSS岩手,東京ヴェルディ,"[['1分'], ['5分'], ['7分'], ['9分'], ['18分'], ['24分'], ['33分'], ['13分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupJ/match_page/m46.html,2018
27日,None,"26分 竹安 柊太,34分 小川 達也",71,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,2,第3節,ヴェルディSS岩手,スリーエスFC,"[['26分'], ['34分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupJ/match_page/m71.html,2018
27日,"6分 幡鎌 駿,18分 山根 且稔",None,72,JFA 第42回全日本U-12サッカー選手権大会,12月,,,2,0,第3節,北海道コンサドーレ札幌,東京ヴェルディ,"[['6分'], ['18分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupJ/match_page/m72.html,2018
26日,39分 早瀬 侑希,40+1分 門脇 康太,21,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,1,第1節,サンフレッチェ広島,ベガルタ仙台,"[['40+1分'], ['39分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupK/match_page/m21.html,2018
26日,38分 杉岡 侑樹,None,22,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,0,第1節,ヴァンフォーレ甲府,クラブ・エフスリー,[['38分']],http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupK/match_page/m22.html,2018
26日,None,"2分 長澤 幸来,8分 長澤 幸来,23分 佐藤 宥史,26分 板垣 大翔",43,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,4,第2節,クラブ・エフスリー,ベガルタ仙台,"[['2分'], ['8分'], ['23分'], ['26分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupK/match_page/m43.html,2018
26日,"15分 青木 一道,28分 青木 一道,39分 青木 一道",37分 桝谷 歩希,44,JFA 第42回全日本U-12サッカー選手権大会,12月,,,3,1,第2節,ヴァンフォーレ甲府,サンフレッチェ広島,"[['37分'], ['15分'], ['28分'], ['39分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupK/match_page/m44.html,2018
27日,"5分 千野 輝羅,38分 青木 一道","32分 長澤 幸来,40+1分 長澤 幸来",65,JFA 第42回全日本U-12サッカー選手権大会,12月,,,2,2,第3節,ヴァンフォーレ甲府,ベガルタ仙台,"[['32分'], ['40+1分'], ['5分'], ['38分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupK/match_page/m65.html,2018
27日,32分 深井 康貴,20+1分 早瀬 侑希,66,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,1,第3節,クラブ・エフスリー,サンフレッチェ広島,"[['20+1分'], ['32分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupK/match_page/m66.html,2018
26日,3分 大石 脩斗,19分 浅居 潤亮,23,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,1,第1節,太陽SC,アミティエSC草津,"[['19分'], ['3分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupL/match_page/m23.html,2018
26日,11分 織戸 雅也,"10分 上西 遥喜,20+2分 松本 遥翔,40分 上西 遥喜",24,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,3,第1節,鳥取KFC,江南南SS,"[['10分'], ['20+2分'], ['40分'], ['11分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupL/match_page/m24.html,2018
26日,"10分 松本 遥翔,16分 上西 遥喜,20分 吉野 啓太",None,41,JFA 第42回全日本U-12サッカー選手権大会,12月,,,3,0,第2節,江南南SS,アミティエSC草津,"[['10分'], ['16分'], ['20分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupL/match_page/m41.html,2018
26日,16分 渡邉 颯太,None,42,JFA 第42回全日本U-12サッカー選手権大会,12月,,,1,0,第2節,鳥取KFC,太陽SC,[['16分']],http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupL/match_page/m42.html,2018
27日,None,"24分 浅居 潤亮,29分 福井 健介,40分 徳田 侑駕",67,JFA 第42回全日本U-12サッカー選手権大会,12月,,,0,3,第3節,鳥取KFC,アミティエSC草津,"[['24分'], ['29分'], ['40分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupL/match_page/m67.html,2018
27日,"5分 松本 遥翔,10分 島田 龍,13分 松本 遥翔,21分 清水 斗哉,24分 宇野 徠牙",None,68,JFA 第42回全日本U-12サッカー選手権大会,12月,,,5,0,第3節,江南南SS,太陽SC,"[['5分'], ['10分'], ['13分'], ['21分'], ['24分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/round1/groupL/match_page/m68.html,2018
27日,"7分 松本 遥翔,34分 松本 遥翔",27分 井村 知也,73,JFA 第42回全日本U-12サッカー選手権大会,12月,,,2,1,ラウンド16,江南南SS,SSクリエイト,"[['27分'], ['7分'], ['34分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/final/match_page/m73.html,2018
27日,"18分 山下 景司,28分 宮崎 陽,39分 山下 景司",None,74,JFA 第42回全日本U-12サッカー選手権大会,12月,,,3,0,ラウンド16,ソレッソ熊本,サガン鳥栖,"[['18分'], ['28分'], ['39分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/final/match_page/m74.html,2018
27日,"5分 新堀 翔,12分 田所 莉旺,13分 荒井 颯太,16分 齊名 優太,19分 齊名 優太,38分 田所 莉旺","20+1分 西田 一蕗,40+1分 葉山 昂平",75,JFA 第42回全日本U-12サッカー選手権大会,12月,,,6,2,ラウンド16,川崎フロンターレ,修学院FC,"[['20+1分'], ['40+1分'], ['5分'], ['12分'], ['13分'], ['16分'], ['19分'], ['38分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/final/match_page/m75.html,2018
27日,"9分 渡辺 涼介,17分 秋田 幹太,30分 峯野 倖,31分 秋田 幹太",3分 青木 一道,76,JFA 第42回全日本U-12サッカー選手権大会,12月,,,4,1,ラウンド16,大山田SSS,ヴァンフォーレ甲府,"[['3分'], ['9分'], ['17分'], ['30分'], ['31分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/final/match_page/m76.html,2018
27日,"36分 林 大晴,40分 増井 那月","10分 皆見 宏樹,32分 中山 温樹",77,JFA 第42回全日本U-12サッカー選手権大会,12月,,,2,2,ラウンド16,大阪市ジュネッスFC,キューズFC・エスパルス,"[['10分'], ['32分'], ['36分'], ['40分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/final/match_page/m77.html,2018
27日,"5分 浅岡 祐輝,17分 惟住 圭斗",None,78,JFA 第42回全日本U-12サッカー選手権大会,12月,,,2,0,ラウンド16,東京ヴェルディ,鹿島アントラーズつくば,"[['5分'], ['17分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/final/match_page/m78.html,2018
27日,"22分 寺下 翔和,25分 寺下 翔和","18分 幡鎌 駿,28分 幡鎌 駿",79,JFA 第42回全日本U-12サッカー選手権大会,12月,,,2,2,ラウンド16,旭丘FC,北海道コンサドーレ札幌,"[['18分'], ['28分'], ['22分'], ['25分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/final/match_page/m79.html,2018
27日,"16分 小島 煌貴,30分 小島 煌貴","12分 森部 絢,29分 速水 仁",80,JFA 第42回全日本U-12サッカー選手権大会,12月,,,2,2,ラウンド16,ファナティコス,アビスパ福岡,"[['12分'], ['29分'], ['16分'], ['30分']]",http://www.jfa.jp/match/japan_u12_football_championship_2018/final/match_page/m80.html,2018
